table_name,variable_name,varable_type
gss_person_2012,gss_pq_pq_response_status_code,varchar
gss_person_2012,gss_pq_reg_council_08_code,varchar
gss_person_2012,gss_pq_rep_group_nbr,tinyint
gss_person_2012,gss_pq_birth_month_nbr,tinyint
gss_person_2012,gss_pq_birth_year_nbr,smallint
gss_person_2012,gss_pq_CORPQ06,varchar
gss_person_2012,gss_pq_CORPQ07,varchar
gss_person_2012,gss_pq_CORPQ08,varchar
gss_person_2012,gss_pq_CORPQ10_11,varchar
gss_person_2012,gss_pq_CORPQ10_12,varchar
gss_person_2012,gss_pq_CORPQ10_13,varchar
gss_person_2012,gss_pq_CORPQ10_14,varchar
gss_person_2012,gss_pq_CORPQ10_15,varchar
gss_person_2012,gss_pq_CORPQ10_16,varchar
gss_person_2012,gss_pq_CORPQ10_17,varchar
gss_person_2012,gss_pq_CORPQ10_18,varchar
gss_person_2012,gss_pq_CORPQ10_19,varchar
gss_person_2012,gss_pq_CORPQ10_88,varchar
gss_person_2012,gss_pq_CORPQ10_99,varchar
gss_person_2012,gss_pq_CORPQ11,varchar
gss_person_2012,gss_pq_CORPQ12,varchar
gss_person_2012,gss_pq_CORPQ13,varchar
gss_person_2012,gss_pq_CORPQ14,varchar
gss_person_2012,gss_pq_CORPQ15,varchar
gss_person_2012,gss_pq_CORPQ16,varchar
gss_person_2012,gss_pq_CORPQ17,varchar
gss_person_2012,gss_pq_CORPQ18,varchar
gss_person_2012,gss_pq_CORPQ19,varchar
gss_person_2012,gss_pq_CORPQ20,varchar
gss_person_2012,gss_pq_CORPQ21,varchar
gss_person_2012,gss_pq_CORPQ22,varchar
gss_person_2012,gss_pq_CORPQ23,varchar
gss_person_2012,gss_pq_CORPQ24,varchar
gss_person_2012,gss_pq_CORPQ25,varchar
gss_person_2012,gss_pq_CORPQ25a,varchar
gss_person_2012,gss_pq_CORPQ26,varchar
gss_person_2012,gss_pq_CORPQ27A,varchar
gss_person_2012,gss_pq_CORPQ27B,varchar
gss_person_2012,gss_pq_CORPQ27C,varchar
gss_person_2012,gss_pq_CORPQ27D,varchar
gss_person_2012,gss_pq_CORPQ27E,varchar
gss_person_2012,gss_pq_CORPQ27F,varchar
gss_person_2012,gss_pq_CORPQ27G,varchar
gss_person_2012,gss_pq_CORPQ27H,varchar
gss_person_2012,gss_pq_CORPQ27I,varchar
gss_person_2012,gss_pq_CORPQ28,varchar
gss_person_2012,gss_pq_CORPQ29_11,varchar
gss_person_2012,gss_pq_CORPQ29_12,varchar
gss_person_2012,gss_pq_CORPQ29_13,varchar
gss_person_2012,gss_pq_CORPQ29_14,varchar
gss_person_2012,gss_pq_CORPQ29_15,varchar
gss_person_2012,gss_pq_CORPQ29_16,varchar
gss_person_2012,gss_pq_CORPQ29_17,varchar
gss_person_2012,gss_pq_CORPQ29_18,varchar
gss_person_2012,gss_pq_CORPQ29_19,varchar
gss_person_2012,gss_pq_CORPQ29_20,varchar
gss_person_2012,gss_pq_CORPQ29_21,varchar
gss_person_2012,gss_pq_CORPQ29_22,varchar
gss_person_2012,gss_pq_CORPQ29_23,varchar
gss_person_2012,gss_pq_CORPQ29_24,varchar
gss_person_2012,gss_pq_CORPQ29_88,varchar
gss_person_2012,gss_pq_CORPQ29_99,varchar
gss_person_2012,gss_pq_CORPQ30,varchar
gss_person_2012,gss_pq_OLSQ01,varchar
gss_person_2012,gss_pq_HEAQ01,varchar
gss_person_2012,gss_pq_HEAQ02a,varchar
gss_person_2012,gss_pq_HEAQ02b,varchar
gss_person_2012,gss_pq_HEAQ03,varchar
gss_person_2012,gss_pq_HEAQ04,varchar
gss_person_2012,gss_pq_HEAQ05,varchar
gss_person_2012,gss_pq_HEAQ06,varchar
gss_person_2012,gss_pq_HEAQ07,varchar
gss_person_2012,gss_pq_HEAQ08a,varchar
gss_person_2012,gss_pq_HEAQ08b,varchar
gss_person_2012,gss_pq_HEAQ08c,varchar
gss_person_2012,gss_pq_HEAQ09,varchar
gss_person_2012,gss_pq_HEAQ10,varchar
gss_person_2012,gss_pq_HEAQ11,varchar
gss_person_2012,gss_pq_KASQ01,varchar
gss_person_2012,gss_pq_KASQ02_11,varchar
gss_person_2012,gss_pq_KASQ02_12,varchar
gss_person_2012,gss_pq_KASQ02_13,varchar
gss_person_2012,gss_pq_KASQ02_14,varchar
gss_person_2012,gss_pq_KASQ02_15,varchar
gss_person_2012,gss_pq_KASQ02_16,varchar
gss_person_2012,gss_pq_KASQ02_88,varchar
gss_person_2012,gss_pq_KASQ02_99,varchar
gss_person_2012,gss_pq_KASQ03,varchar
gss_person_2012,gss_pq_KASQ04,varchar
gss_person_2012,gss_pq_KASQ05_11,varchar
gss_person_2012,gss_pq_KASQ05_12,varchar
gss_person_2012,gss_pq_KASQ05_13,varchar
gss_person_2012,gss_pq_KASQ05_14,varchar
gss_person_2012,gss_pq_KASQ05_15,varchar
gss_person_2012,gss_pq_KASQ05_16,varchar
gss_person_2012,gss_pq_KASQ05_17,varchar
gss_person_2012,gss_pq_KASQ05_18,varchar
gss_person_2012,gss_pq_KASQ05_19,varchar
gss_person_2012,gss_pq_KASQ05_20,varchar
gss_person_2012,gss_pq_KASQ05_21,varchar
gss_person_2012,gss_pq_KASQ05_22,varchar
gss_person_2012,gss_pq_KASQ05_88,varchar
gss_person_2012,gss_pq_KASQ05_99,varchar
gss_person_2012,gss_pq_KASQ06,varchar
gss_person_2012,gss_pq_KASQ07,varchar
gss_person_2012,gss_pq_ELSQ01A,varchar
gss_person_2012,gss_pq_ELSQ01B,varchar
gss_person_2012,gss_pq_ELSQ01C,varchar
gss_person_2012,gss_pq_ELSQ01D,varchar
gss_person_2012,gss_pq_ELSQ01E,varchar
gss_person_2012,gss_pq_ELSQ01F,varchar
gss_person_2012,gss_pq_ELSQ01G,varchar
gss_person_2012,gss_pq_ELSQ02_1,varchar
gss_person_2012,gss_pq_ELSQ02_2,varchar
gss_person_2012,gss_pq_ELSQ02_3,varchar
gss_person_2012,gss_pq_ELSQ02_4,varchar
gss_person_2012,gss_pq_ELSQ02_5,varchar
gss_person_2012,gss_pq_ELSQ02_6,varchar
gss_person_2012,gss_pq_ELSQ02_7,varchar
gss_person_2012,gss_pq_ELSQ03A,varchar
gss_person_2012,gss_pq_ELSQ03B,varchar
gss_person_2012,gss_pq_ELSQ03C,varchar
gss_person_2012,gss_pq_ELSQ03D,varchar
gss_person_2012,gss_pq_ELSQ03E,varchar
gss_person_2012,gss_pq_ELSQ03F,varchar
gss_person_2012,gss_pq_ELSQ03G,varchar
gss_person_2012,gss_pq_ELSQ04_1,varchar
gss_person_2012,gss_pq_ELSQ04_2,varchar
gss_person_2012,gss_pq_ELSQ04_3,varchar
gss_person_2012,gss_pq_ELSQ04_4,varchar
gss_person_2012,gss_pq_ELSQ04_5,varchar
gss_person_2012,gss_pq_ELSQ04_6,varchar
gss_person_2012,gss_pq_ELSQ04_7,varchar
gss_person_2012,gss_pq_ELSQ05A,varchar
gss_person_2012,gss_pq_ELSQ05B,varchar
gss_person_2012,gss_pq_ELSQ05C,varchar
gss_person_2012,gss_pq_ELSQ05D,varchar
gss_person_2012,gss_pq_ELSQ05E,varchar
gss_person_2012,gss_pq_ELSQ05F,varchar
gss_person_2012,gss_pq_ELSQ05G,varchar
gss_person_2012,gss_pq_ELSQ05H,varchar
gss_person_2012,gss_pq_ELSQ06,varchar
gss_person_2012,gss_pq_ELSQ07,varchar
gss_person_2012,gss_pq_ELSQ08,varchar
gss_person_2012,gss_pq_HOUQ01,varchar
gss_person_2012,gss_pq_HOUQ02,varchar
gss_person_2012,gss_pq_HOUQ03_11,varchar
gss_person_2012,gss_pq_HOUQ03_12,varchar
gss_person_2012,gss_pq_HOUQ03_13,varchar
gss_person_2012,gss_pq_HOUQ03_14,varchar
gss_person_2012,gss_pq_HOUQ03_15,varchar
gss_person_2012,gss_pq_HOUQ03_16,varchar
gss_person_2012,gss_pq_HOUQ03_17,varchar
gss_person_2012,gss_pq_HOUQ03_18,varchar
gss_person_2012,gss_pq_HOUQ03_19,varchar
gss_person_2012,gss_pq_HOUQ03_88,varchar
gss_person_2012,gss_pq_HOUQ03_99,varchar
gss_person_2012,gss_pq_HOUQ04_11,varchar
gss_person_2012,gss_pq_HOUQ04_12,varchar
gss_person_2012,gss_pq_HOUQ04_13,varchar
gss_person_2012,gss_pq_HOUQ04_14,varchar
gss_person_2012,gss_pq_HOUQ04_15,varchar
gss_person_2012,gss_pq_HOUQ04_16,varchar
gss_person_2012,gss_pq_HOUQ04_17,varchar
gss_person_2012,gss_pq_HOUQ04_18,varchar
gss_person_2012,gss_pq_HOUQ04_19,varchar
gss_person_2012,gss_pq_HOUQ04_88,varchar
gss_person_2012,gss_pq_HOUQ04_99,varchar
gss_person_2012,gss_pq_HOUQ05,varchar
gss_person_2012,gss_pq_PHYQ01,varchar
gss_person_2012,gss_pq_PHYQ02,varchar
gss_person_2012,gss_pq_PHYQ03,varchar
gss_person_2012,gss_pq_PHYQ04,varchar
gss_person_2012,gss_pq_PHYQ05,varchar
gss_person_2012,gss_pq_PHYQ06,varchar
gss_person_2012,gss_pq_PHYQ07,varchar
gss_person_2012,gss_pq_PHYQ08,varchar
gss_person_2012,gss_pq_PHYQ09,varchar
gss_person_2012,gss_pq_PHYQ10,varchar
gss_person_2012,gss_pq_PHYQ11,varchar
gss_person_2012,gss_pq_PHYQ12,varchar
gss_person_2012,gss_pq_PHYQ13,varchar
gss_person_2012,gss_pq_PHYQ14,varchar
gss_person_2012,gss_pq_PHYQ15A,varchar
gss_person_2012,gss_pq_PHYQ15B,varchar
gss_person_2012,gss_pq_PHYQ15C,varchar
gss_person_2012,gss_pq_PHYQ15D,varchar
gss_person_2012,gss_pq_PHYQ15E,varchar
gss_person_2012,gss_pq_PHYQ15F,varchar
gss_person_2012,gss_pq_PHYQ15G,varchar
gss_person_2012,gss_pq_PHYQ15H,varchar
gss_person_2012,gss_pq_PHYQ15I,varchar
gss_person_2012,gss_pq_PHYQ15J,varchar
gss_person_2012,gss_pq_PHYQ15K,varchar
gss_person_2012,gss_pq_PHYQ15L,varchar
gss_person_2012,gss_pq_PHYQ15M,varchar
gss_person_2012,gss_pq_SAFQ01A,varchar
gss_person_2012,gss_pq_SAFQ01B,varchar
gss_person_2012,gss_pq_SAFQ01C,varchar
gss_person_2012,gss_pq_SAFQ01D,varchar
gss_person_2012,gss_pq_SAFQ01E,varchar
gss_person_2012,gss_pq_SAFQ02,varchar
gss_person_2012,gss_pq_SAFQ03,varchar
gss_person_2012,gss_pq_SAFQ04,varchar
gss_person_2012,gss_pq_SAFQ05,varchar
gss_person_2012,gss_pq_SAFQ06_11,varchar
gss_person_2012,gss_pq_SAFQ06_12,varchar
gss_person_2012,gss_pq_SAFQ06_13,varchar
gss_person_2012,gss_pq_SAFQ06_14,varchar
gss_person_2012,gss_pq_SAFQ06_15,varchar
gss_person_2012,gss_pq_SAFQ06_88,varchar
gss_person_2012,gss_pq_SAFQ06_99,varchar
gss_person_2012,gss_pq_SAFQ07,varchar
gss_person_2012,gss_pq_SAFQ08,varchar
gss_person_2012,gss_pq_SAFQ09,varchar
gss_person_2012,gss_pq_SAFQ10_11,varchar
gss_person_2012,gss_pq_SAFQ10_12,varchar
gss_person_2012,gss_pq_SAFQ10_13,varchar
gss_person_2012,gss_pq_SAFQ10_14,varchar
gss_person_2012,gss_pq_SAFQ10_15,varchar
gss_person_2012,gss_pq_SAFQ10_88,varchar
gss_person_2012,gss_pq_SAFQ10_99,varchar
gss_person_2012,gss_pq_SAFQ11,varchar
gss_person_2012,gss_pq_SAFQ12,varchar
gss_person_2012,gss_pq_SAFQ13,varchar
gss_person_2012,gss_pq_SAFQ14,varchar
gss_person_2012,gss_pq_SAFQ15,varchar
gss_person_2012,gss_pq_SAFQ16,varchar
gss_person_2012,gss_pq_SAFQ17,varchar
gss_person_2012,gss_pq_SAFQ18,varchar
gss_person_2012,gss_pq_SAFQ19_11,varchar
gss_person_2012,gss_pq_SAFQ19_12,varchar
gss_person_2012,gss_pq_SAFQ19_13,varchar
gss_person_2012,gss_pq_SAFQ19_14,varchar
gss_person_2012,gss_pq_SAFQ19_15,varchar
gss_person_2012,gss_pq_SAFQ19_88,varchar
gss_person_2012,gss_pq_SAFQ19_99,varchar
gss_person_2012,gss_pq_SAFQ20,varchar
gss_person_2012,gss_pq_SAFQ21,varchar
gss_person_2012,gss_pq_SAFQ22,varchar
gss_person_2012,gss_pq_SAFQ23_11,varchar
gss_person_2012,gss_pq_SAFQ23_12,varchar
gss_person_2012,gss_pq_SAFQ23_13,varchar
gss_person_2012,gss_pq_SAFQ23_14,varchar
gss_person_2012,gss_pq_SAFQ23_15,varchar
gss_person_2012,gss_pq_SAFQ23_88,varchar
gss_person_2012,gss_pq_SAFQ23_99,varchar
gss_person_2012,gss_pq_SAFQ24,varchar
gss_person_2012,gss_pq_SUPQ01,varchar
gss_person_2012,gss_pq_SUPQ02,varchar
gss_person_2012,gss_pq_SUPQ03_11,varchar
gss_person_2012,gss_pq_SUPQ03_12,varchar
gss_person_2012,gss_pq_SUPQ03_13,varchar
gss_person_2012,gss_pq_SUPQ03_14,varchar
gss_person_2012,gss_pq_SUPQ03_15,varchar
gss_person_2012,gss_pq_SUPQ03_16,varchar
gss_person_2012,gss_pq_SUPQ03_17,varchar
gss_person_2012,gss_pq_SUPQ03_18,varchar
gss_person_2012,gss_pq_SUPQ03_19,varchar
gss_person_2012,gss_pq_SUPQ03_20,varchar
gss_person_2012,gss_pq_SUPQ03_21,varchar
gss_person_2012,gss_pq_SUPQ03_22,varchar
gss_person_2012,gss_pq_SUPQ03_23,varchar
gss_person_2012,gss_pq_SUPQ03_24,varchar
gss_person_2012,gss_pq_SUPQ03_25,varchar
gss_person_2012,gss_pq_SUPQ03_88,varchar
gss_person_2012,gss_pq_SUPQ03_99,varchar
gss_person_2012,gss_pq_SUPQ04,varchar
gss_person_2012,gss_pq_SUPQ05,varchar
gss_person_2012,gss_pq_SUPQ06_11,varchar
gss_person_2012,gss_pq_SUPQ06_12,varchar
gss_person_2012,gss_pq_SUPQ06_13,varchar
gss_person_2012,gss_pq_SUPQ06_14,varchar
gss_person_2012,gss_pq_SUPQ06_15,varchar
gss_person_2012,gss_pq_SUPQ06_16,varchar
gss_person_2012,gss_pq_SUPQ06_17,varchar
gss_person_2012,gss_pq_SUPQ06_18,varchar
gss_person_2012,gss_pq_SUPQ06_19,varchar
gss_person_2012,gss_pq_SUPQ06_20,varchar
gss_person_2012,gss_pq_SUPQ06_21,varchar
gss_person_2012,gss_pq_SUPQ06_22,varchar
gss_person_2012,gss_pq_SUPQ06_23,varchar
gss_person_2012,gss_pq_SUPQ06_24,varchar
gss_person_2012,gss_pq_SUPQ06_25,varchar
gss_person_2012,gss_pq_SUPQ06_88,varchar
gss_person_2012,gss_pq_SUPQ06_99,varchar
gss_person_2012,gss_pq_SUPQ07,varchar
gss_person_2012,gss_pq_SUPQ08,varchar
gss_person_2012,gss_pq_SUPQ09_11,varchar
gss_person_2012,gss_pq_SUPQ09_12,varchar
gss_person_2012,gss_pq_SUPQ09_13,varchar
gss_person_2012,gss_pq_SUPQ09_14,varchar
gss_person_2012,gss_pq_SUPQ09_15,varchar
gss_person_2012,gss_pq_SUPQ09_16,varchar
gss_person_2012,gss_pq_SUPQ09_17,varchar
gss_person_2012,gss_pq_SUPQ09_18,varchar
gss_person_2012,gss_pq_SUPQ09_19,varchar
gss_person_2012,gss_pq_SUPQ09_20,varchar
gss_person_2012,gss_pq_SUPQ09_21,varchar
gss_person_2012,gss_pq_SUPQ09_22,varchar
gss_person_2012,gss_pq_SUPQ09_23,varchar
gss_person_2012,gss_pq_SUPQ09_24,varchar
gss_person_2012,gss_pq_SUPQ09_88,varchar
gss_person_2012,gss_pq_SUPQ09_99,varchar
gss_person_2012,gss_pq_SUPQ10,varchar
gss_person_2012,gss_pq_SUPQ11_11,varchar
gss_person_2012,gss_pq_SUPQ11_12,varchar
gss_person_2012,gss_pq_SUPQ11_13,varchar
gss_person_2012,gss_pq_SUPQ11_14,varchar
gss_person_2012,gss_pq_SUPQ11_15,varchar
gss_person_2012,gss_pq_SUPQ11_16,varchar
gss_person_2012,gss_pq_SUPQ11_17,varchar
gss_person_2012,gss_pq_SUPQ11_18,varchar
gss_person_2012,gss_pq_SUPQ11_19,varchar
gss_person_2012,gss_pq_SUPQ11_20,varchar
gss_person_2012,gss_pq_SUPQ11_21,varchar
gss_person_2012,gss_pq_SUPQ11_22,varchar
gss_person_2012,gss_pq_SUPQ11_23,varchar
gss_person_2012,gss_pq_SUPQ11_24,varchar
gss_person_2012,gss_pq_SUPQ11_88,varchar
gss_person_2012,gss_pq_SUPQ11_99,varchar
gss_person_2012,gss_pq_SUPQ12,varchar
gss_person_2012,gss_pq_SUPQ13_11,varchar
gss_person_2012,gss_pq_SUPQ13_12,varchar
gss_person_2012,gss_pq_SUPQ13_13,varchar
gss_person_2012,gss_pq_SUPQ13_14,varchar
gss_person_2012,gss_pq_SUPQ13_15,varchar
gss_person_2012,gss_pq_SUPQ13_16,varchar
gss_person_2012,gss_pq_SUPQ13_17,varchar
gss_person_2012,gss_pq_SUPQ13_18,varchar
gss_person_2012,gss_pq_SUPQ13_19,varchar
gss_person_2012,gss_pq_SUPQ13_20,varchar
gss_person_2012,gss_pq_SUPQ13_21,varchar
gss_person_2012,gss_pq_SUPQ13_22,varchar
gss_person_2012,gss_pq_SUPQ13_23,varchar
gss_person_2012,gss_pq_SUPQ13_24,varchar
gss_person_2012,gss_pq_SUPQ13_88,varchar
gss_person_2012,gss_pq_SUPQ13_99,varchar
gss_person_2012,gss_pq_SUPQ14,varchar
gss_person_2012,gss_pq_SUPQ15_11,varchar
gss_person_2012,gss_pq_SUPQ15_12,varchar
gss_person_2012,gss_pq_SUPQ15_13,varchar
gss_person_2012,gss_pq_SUPQ15_14,varchar
gss_person_2012,gss_pq_SUPQ15_15,varchar
gss_person_2012,gss_pq_SUPQ15_16,varchar
gss_person_2012,gss_pq_SUPQ15_17,varchar
gss_person_2012,gss_pq_SUPQ15_18,varchar
gss_person_2012,gss_pq_SUPQ15_19,varchar
gss_person_2012,gss_pq_SUPQ15_20,varchar
gss_person_2012,gss_pq_SUPQ15_21,varchar
gss_person_2012,gss_pq_SUPQ15_22,varchar
gss_person_2012,gss_pq_SUPQ15_23,varchar
gss_person_2012,gss_pq_SUPQ15_24,varchar
gss_person_2012,gss_pq_SUPQ15_88,varchar
gss_person_2012,gss_pq_SUPQ15_99,varchar
gss_person_2012,gss_pq_WORQ04_coded,varchar
gss_person_2012,gss_pq_WORQ01,varchar
gss_person_2012,gss_pq_WORT1Q01_R1,varchar
gss_person_2012,gss_pq_WORT1Q01_R2,varchar
gss_person_2012,gss_pq_WORT1Q01_R3,varchar
gss_person_2012,gss_pq_WORT1Q01_R4,varchar
gss_person_2012,gss_pq_WORT1Q01_R5,varchar
gss_person_2012,gss_pq_WORT1Q01_R6,varchar
gss_person_2012,gss_pq_WORT1Q01_R7,varchar
gss_person_2012,gss_pq_WORT1Q01_R8,varchar
gss_person_2012,gss_pq_WORT1Q01_R9,varchar
gss_person_2012,gss_pq_WORT1Q01_R10,varchar
gss_person_2012,gss_pq_WORT1Q02_R1,varchar
gss_person_2012,gss_pq_WORT1Q02_R2,varchar
gss_person_2012,gss_pq_WORT1Q02_R3,varchar
gss_person_2012,gss_pq_WORT1Q02_R4,varchar
gss_person_2012,gss_pq_WORT1Q02_R5,varchar
gss_person_2012,gss_pq_WORT1Q02_R6,varchar
gss_person_2012,gss_pq_WORT1Q02_R7,varchar
gss_person_2012,gss_pq_WORT1Q02_R8,varchar
gss_person_2012,gss_pq_WORT1Q02_R9,varchar
gss_person_2012,gss_pq_WORT1Q02_R10,varchar
gss_person_2012,gss_pq_WORT1Q03_R1,varchar
gss_person_2012,gss_pq_WORT1Q03_R2,varchar
gss_person_2012,gss_pq_WORT1Q03_R3,varchar
gss_person_2012,gss_pq_WORT1Q03_R4,varchar
gss_person_2012,gss_pq_WORT1Q03_R5,varchar
gss_person_2012,gss_pq_WORT1Q03_R6,varchar
gss_person_2012,gss_pq_WORT1Q03_R7,varchar
gss_person_2012,gss_pq_WORT1Q03_R8,varchar
gss_person_2012,gss_pq_WORT1Q03_R9,varchar
gss_person_2012,gss_pq_WORT1Q03_R10,varchar
gss_person_2012,gss_pq_WORT1Q04_R1,varchar
gss_person_2012,gss_pq_WORT1Q04_R2,varchar
gss_person_2012,gss_pq_WORT1Q04_R3,varchar
gss_person_2012,gss_pq_WORT1Q04_R4,varchar
gss_person_2012,gss_pq_WORT1Q04_R5,varchar
gss_person_2012,gss_pq_WORT1Q04_R6,varchar
gss_person_2012,gss_pq_WORT1Q04_R7,varchar
gss_person_2012,gss_pq_WORT1Q04_R8,varchar
gss_person_2012,gss_pq_WORT1Q04_R9,varchar
gss_person_2012,gss_pq_WORT1Q04_R10,varchar
gss_person_2012,gss_pq_WORT1Q05_R1,varchar
gss_person_2012,gss_pq_WORT1Q05_R2,varchar
gss_person_2012,gss_pq_WORT1Q05_R3,varchar
gss_person_2012,gss_pq_WORT1Q05_R4,varchar
gss_person_2012,gss_pq_WORT1Q05_R5,varchar
gss_person_2012,gss_pq_WORT1Q05_R6,varchar
gss_person_2012,gss_pq_WORT1Q05_R7,varchar
gss_person_2012,gss_pq_WORT1Q05_R8,varchar
gss_person_2012,gss_pq_WORT1Q05_R9,varchar
gss_person_2012,gss_pq_WORT1Q05_R10,varchar
gss_person_2012,gss_pq_WORQ02,varchar
gss_person_2012,gss_pq_WORQ03,varchar
gss_person_2012,gss_pq_WORQ05,varchar
gss_person_2012,gss_pq_WORQ07,varchar
gss_person_2012,gss_pq_WORQ08,varchar
gss_person_2012,gss_pq_WORQ09,varchar
gss_person_2012,gss_pq_SOCQ01,varchar
gss_person_2012,gss_pq_SOCQ02,varchar
gss_person_2012,gss_pq_SOCQ03,varchar
gss_person_2012,gss_pq_SOCQ04,varchar
gss_person_2012,gss_pq_SOCQ05,varchar
gss_person_2012,gss_pq_SOCQ06,varchar
gss_person_2012,gss_pq_SOCQ07,varchar
gss_person_2012,gss_pq_SOCQ08,varchar
gss_person_2012,gss_pq_SOCQ09,varchar
gss_person_2012,gss_pq_SOCQ10,varchar
gss_person_2012,gss_pq_SOCQ11,varchar
gss_person_2012,gss_pq_SOCQ12_11,varchar
gss_person_2012,gss_pq_SOCQ12_12,varchar
gss_person_2012,gss_pq_SOCQ12_13,varchar
gss_person_2012,gss_pq_SOCQ12_14,varchar
gss_person_2012,gss_pq_SOCQ12_15,varchar
gss_person_2012,gss_pq_SOCQ12_16,varchar
gss_person_2012,gss_pq_SOCQ12_17,varchar
gss_person_2012,gss_pq_SOCQ12_18,varchar
gss_person_2012,gss_pq_SOCQ12_19,varchar
gss_person_2012,gss_pq_SOCQ12_20,varchar
gss_person_2012,gss_pq_SOCQ12_21,varchar
gss_person_2012,gss_pq_SOCQ12_22,varchar
gss_person_2012,gss_pq_SOCQ12_23,varchar
gss_person_2012,gss_pq_SOCQ12_24,varchar
gss_person_2012,gss_pq_SOCQ12_25,varchar
gss_person_2012,gss_pq_SOCQ12_26,varchar
gss_person_2012,gss_pq_SOCQ12_88,varchar
gss_person_2012,gss_pq_SOCQ12_99,varchar
gss_person_2012,gss_pq_SOCQ13,varchar
gss_person_2012,gss_pq_SOCQ14,varchar
gss_person_2012,gss_pq_SOCQ15,varchar
gss_person_2012,gss_pq_SOCQ16,varchar
gss_person_2012,gss_pq_SOCQ17,varchar
gss_person_2012,gss_pq_SOCQ18,varchar
gss_person_2012,gss_pq_SOCQ19,varchar
gss_person_2012,gss_pq_SOCQ20,varchar
gss_person_2012,gss_pq_SOCQ21,varchar
gss_person_2012,gss_pq_SOCQ22,varchar
gss_person_2012,gss_pq_LEIQ01,varchar
gss_person_2012,gss_pq_LEIQ02,varchar
gss_person_2012,gss_pq_LEIQ03,varchar
gss_person_2012,gss_pq_LEIQ04_11,varchar
gss_person_2012,gss_pq_LEIQ04_12,varchar
gss_person_2012,gss_pq_LEIQ04_13,varchar
gss_person_2012,gss_pq_LEIQ04_14,varchar
gss_person_2012,gss_pq_LEIQ04_15,varchar
gss_person_2012,gss_pq_LEIQ04_16,varchar
gss_person_2012,gss_pq_LEIQ04_17,varchar
gss_person_2012,gss_pq_LEIQ04_18,varchar
gss_person_2012,gss_pq_LEIQ04_19,varchar
gss_person_2012,gss_pq_LEIQ04_20,varchar
gss_person_2012,gss_pq_LEIQ04_21,varchar
gss_person_2012,gss_pq_LEIQ04_22,varchar
gss_person_2012,gss_pq_LEIQ04_23,varchar
gss_person_2012,gss_pq_LEIQ04_88,varchar
gss_person_2012,gss_pq_LEIQ04_99,varchar
gss_person_2012,gss_pq_CULQ01,varchar
gss_person_2012,gss_pq_CULQ02,varchar
gss_person_2012,gss_pq_CULQ03,varchar
gss_person_2012,gss_pq_CULQ04,varchar
gss_person_2012,gss_pq_CULQ05_11,varchar
gss_person_2012,gss_pq_CULQ05_12,varchar
gss_person_2012,gss_pq_CULQ05_13,varchar
gss_person_2012,gss_pq_CULQ05_14,varchar
gss_person_2012,gss_pq_CULQ05_15,varchar
gss_person_2012,gss_pq_CULQ05_16,varchar
gss_person_2012,gss_pq_CULQ05_88,varchar
gss_person_2012,gss_pq_CULQ05_99,varchar
gss_person_2012,gss_pq_CULQ06,varchar
gss_person_2012,gss_pq_CULQ07,varchar
gss_person_2012,gss_pq_CULQ08,varchar
gss_person_2012,gss_pq_CULQ09,varchar
gss_person_2012,gss_pq_HUMQ01,varchar
gss_person_2012,gss_pq_HUMQ02,varchar
gss_person_2012,gss_pq_HUMQ03,varchar
gss_person_2012,gss_pq_HUMQ04,varchar
gss_person_2012,gss_pq_HUMQ05,varchar
gss_person_2012,gss_pq_HUMQ06,varchar
gss_person_2012,gss_pq_HUMQ07_11,varchar
gss_person_2012,gss_pq_HUMQ07_12,varchar
gss_person_2012,gss_pq_HUMQ07_13,varchar
gss_person_2012,gss_pq_HUMQ07_14,varchar
gss_person_2012,gss_pq_HUMQ07_15,varchar
gss_person_2012,gss_pq_HUMQ07_16,varchar
gss_person_2012,gss_pq_HUMQ07_17,varchar
gss_person_2012,gss_pq_HUMQ07_18,varchar
gss_person_2012,gss_pq_HUMQ07_19,varchar
gss_person_2012,gss_pq_HUMQ07_20,varchar
gss_person_2012,gss_pq_HUMQ07_21,varchar
gss_person_2012,gss_pq_HUMQ07_22,varchar
gss_person_2012,gss_pq_HUMQ07_23,varchar
gss_person_2012,gss_pq_HUMQ07_24,varchar
gss_person_2012,gss_pq_HUMQ07_88,varchar
gss_person_2012,gss_pq_HUMQ07_99,varchar
gss_person_2012,gss_pq_HUMS1Q01_11_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_12_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_13_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_14_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_15_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_16_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_17_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_18_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_19_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_20_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_21_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_22_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_23_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_24_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_88_R11,varchar
gss_person_2012,gss_pq_HUMS1Q01_99_R11,varchar
